Label,Tweet;;;
"fear,""[USERNAME] Aih, serem n sayang amat... Klau tetangga sy, kecelakaan tunggal di daerah pulogebang, katanya krn lelah gitu, pas belokan jatuh, situasi ad pasir n ad truk, lukanya smp kelihatan dagingnya... Trus dy ditolongin sm tmnnya yg jg bw motor... Hti2 d""";;;
anger,Adek kosan pinjem tupperware w (yg sebenernya akan w bawa pulang kamis ini). Sama dese diisi rendang trus dimasukin freezer. She just sent me to hell;;;
"neutral,""safir digulirkan ke arah dimana gerobak penjual crepes berada, yang dijual oleh ahjussi paling berbakat ( menurutnya ) membuat crepes, disana. . . katanya, ini crepes paling enak di seoul! padahal dia cuma tahu tempat ini, itupun karena dekat &""";;;
sadness,sedih banget jadi luvies miskin gak bisa bela member langsung di saat kayak gini :(;;;
sadness,mau banget disposable cameranya karena emg dr dulu pengen punya aja tp blm smpt karena sayang duit;;;
anger,dipta kamu jangan bego bisa ga?;;;
"sadness,""Pada saat itu aku mungkin berpikir bahwa kami semua sudah ikhlas. Namun sekarang aku sadar, bahwa pada saat itu kami sama sekali belum ikhlas.""";;;
"anger,""Dear [USERNAME] tolong dengan sangat, para driver di edukasi kembali. Kalo emang nomernya ganti, itu di info di aplikasi. Saya sampai harus cancel 2x karena driver tidak bisa dihub sama sekali (chat gak di bales & telp gak aktif). Terima kasih.""";;;
happy,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL];;;
"happy,""huaa alhamdulillah pagia"""" udah dapet kabar baik dari jimin""";;;
"neutral,""nunaa """"nuna keyyen anenn"""" """"apa kabar nun?"""" """"huee kangen banget juga """" """"sedih nunn"""" mostly kangen kangenan doang t__t""";;;
happy,Smile and say Alhamdulillah Terima kasihlah pada mereka yg telah membantu transformasi untuk menjadi the best of you dg semangat membara amarahnya;;;
sadness,sedih gua jadi ga depat anjirr;;;
happy,Si senyum ngeselin yg bisa bikin hepi.. haha.. bawaannya bahagia aja kalau udh liat nih anak perform :) ada aja kelakuannya yg bikin kangen beneran adek aneh yg ngeselin tapi ngangenin;;;
"fear,""kucing kota, panik dia dikejer""";;;
"fear,""[idm] Army, aku baru keterima di jurusan Ilmu dan Teknologi Pangan. Adakah yang kuliah di jurusan itu? Bantu aku tenangin diri soalnya takut dengan masa-masa perkuliahan.""";;;
happy,keberpihakan akan ketidakadilan ini yg senantiasa diperjuangkan gus muhaimin. semangat terus gus....;;;
"neutral,""/ina ga perlu terbeban harus menang ya, orang blnya juga panik semua di sini, jadi tenang ja""";;;
"sadness,""Harus berapa ribu kosa kata yang saya hafal, agar lancar membaca jurnal ini. Semoga terbiasa karena biasa. Setidaknya pernah berusaha untuk ada disni""";;;
"happy,""Ngapain pada rame mikir nyari baju lebaran, emang harus ya? Kalau aq mah tiap hari pake baju lebaran,.. Soalnya kl pake baju sempitan... Ngaaap.. #iyainajabiarcepet""";;;
anger,pagi2 udah dibuat emosyennnn gangerti pikirannya apa posting2 foto cewe mau marah emang yaa nyokap udah gaada tapi mau ga marah jujur pengen marah jujur jadi ga mood hari ini;;;
sadness,jgn gt nmbh sedih nie;;;
"sadness,""Gak jadi include kemang karna yg dp gak jelas php doang,tp besok fix include blokm masih ada 2slot kosong [USERNAME] [USERNAME] [USERNAME] [USERNAME]""";;;
neutral,ist belum ada kasi kabar tentang anak anak??;;;
happy,kurangi sambat tambahi semangat..gass sluurr;;;
love,suka banget banget sama;;;
"neutral,""lagi males bales pesan wa, mau deact tp komunikasi cuma disitu. jangan smpai tangan gatel buka wa kalau ga urgent deh beneran muales""";;;
"happy,""Masi belum move on dari poto poto ini. Ceritanya lagi nyobain face filter hengpong syanggih punya diajeng Astri Eka Pertiwi (gada orangnya, gausah dicari)""";;;
"sadness,""ini denise ya? sedih vine ent. ngelepas anak se-multitalenta ini, tapi ya gimana lagi sepertinya ini jalan terbaiknya..""";;;
"happy,""disana menanti di sini menunggu .. gabutt naann ,, semangat pagii""";;;
neutral,kangeen mawar jugaa kamu apa kabar?;;;
"anger,""Orang yang suka maksa juga bikin ilfeel dari awal. Sering banget kalo ngomong pake kata """"harus"""", """"sekarang"""". Yang buat dia """"harus"""" belum tentu penting kan buat kita? Lagian, kenapa juga harus selalu """"sekarang""""? Ngegaji aja kita belum tentu boleh maksa, right? Bhay. [URL]""";;;
sadness,bangst gue 'enjoy' bersedih-sedih. karena gue suka menahan diri untuk gak bersedih atau nangis. stress relief ku adalah kisah angst;;;
neutral,enak buat tidur;;;
happy,cinta tak suka berlama-lama dalam kesedihan. just move on! -;;;
"sadness,""aku loh sering banget begini,sampe temen-temenku suka sampe sumpah serapahin aku asli lupa banget,kayak berasa udah ngebales,eh taunya aku balesnya dalem hati sampe ada yang 6bulan kemudian batu ku bales,itupun aku ngehnya gara2 scroll chat,kalo ngga scroll bisa setahun:""""(""";;;
"happy,""semangat msh pagi,""";;;
"neutral,""kalo gigit bibir termasuk ga sih kak? ky aku kalo lagi emosi, lagi sedih, tu bawaannya gigit bibir bagian bawah sampe rasanya kebas gitu, pernah saking kencengnya takut sobek""";;;
neutral,kalo ada orang mukanya murung fix fans mu;;;
"fear,""( kaget saat punggungnya dipukul. dia sendiri juga baru sadar langsung sebut nama. ) ..kayaknya berani deh, jun. nggak tahu, kayak .. bisa aja.""";;;
fear,ngeri ye..;;;
"love,""Semoga Tuhan senantiasa menyertai setiap langkahmu, dan menjadikan hubungan kita ini makin kuat dalam menghadapi segala ujian kehidupan ini. I Love You""";;;
fear,yep truee lagi lagi the oldies kan semua macam takut for booster sebab baca news regarding post-booster effectsi mmg ingat nak walk in ppv dkt pwtc tu je nanti hahah;;;
"happy,""Buat gw mandi kalo gak 3 kali sehari kayak makan tuh ga afdol. Gerah dan lengket aja gitu bawaannya. Apalagi kalo mandi sebelum tidur, itu paling enak. Dapat membuat tidur lebih rileks dan nyenyak""";;;
sadness,Memprihatinkan ada kelompok Islam yg menyisihkan kelompok nasional.. #2019TetapJokowi #Jokowi_2_Periode #JokowiBersamaRakyat;;;
happy,semangat okeyy;;;
happy,nanaananaannanaa:(( cepetan balik okaay? jaga kesehatan!! jangan lupa bahagia dan bersyukur;;;
"anger,""Jenis orang yang bikin males dari awal ketemu adalah yang seneng banget nyombongin diri sendiri. Ya mungkin sebenarnya karena dia nggak pede ya, jadi butuh pengakuan. Tapi males banget nggak sih ngobrol sama orang kek gini, meski pun dia cantik/ganteng banget?""";;;
"fear,""Kadang alasanku jadi penyimak abadi di grup chat ya cuma takut terabaikan, karna diabaikan kamu seorang saja sudah sakit, apalagi diabaikan sama semua orang yang ada di grup itu.""";;;
"neutral,""aku last seen aja sih, sampe kadang lupa kalo wa tuh ada last seennya, tapi enak aja gitu gatau kenapa, kalo centang biru aku tetep nyalain biar yg ngechat tuh ga panik dan udh yakin aku baca kalau hal penting""";;;
anger,anjing babi bangsat abang gw kecelakaan pelakunya kabur setan;;;
"sadness,""kurang suka kadang wkwk kalau udah cerita berarti udah bingung banget. mending di omongin langsung ke pacar, di cari solusinya sama sama. kadang kalau berantem tuh kalau kita sebagai pacar pasti bisa maafin dan ngebucin lagi tp kalau cerita ke temen, belum tentu mereka bisa""";;;
"neutral,""saja nak kongsi dekat korang yang kami juga ada buka booth jualan merch, boleh singgah cuci mata tengok tengok fizikal dan zine lokal yang dijual rantai art event week 4 myground, mytown shopping centre 04 - 06 february 2022 10am - 10pm""";;;
"love,""Semoga kita semakin terdorong untuk berniat menyemai cinta di rumah rumah kita.... agar Allah hantar diri kita kepada kebahagiaan hakiki yang hanya ada jika dekat dengan Allah Subhanahu wa Ta'ala... """"... [URL]""";;;
"fear,""kemarin mau sholat dzuhur, diatas genteng berisik bgt suara burung kedasi/uncuing. serius ini banyak gak tau 2/3 burung, suaranya kenceng bgt sampe ngebangunin aku lg tidur siang terus sore td mamah ngabarin kalo anaknya tetangga ternyata meninggal. ya Allah takut banget""";;;
anger,otak mesum ya kayak gini nih. tolol;;;
neutral,acc real sepi? yuk join. admin member baik hati dan tidak sombong'-')b;;;
love,aq cinta ka dije hahahahahahahahaha goodnayt dari mimimingg yg baru saja menyelesaikan meng-approve 6000+ row usulan daerah;;;
neutral,keluarin malah di bilang palsu/fake/buatan agensi pelajaran deh. sebagai fans kita jg harusnya bs perlakuin idol selayaknya manusia biasa bisa salah bisa marah bisa mengumpat btw gue tbtb bilang gni gr2 abis denger lagu mark -child di tambah day6 zombie dan day6 stop talking;;;
"love,""[USERNAME] Gimana ya jelasinnya wkwkwk. Ya orang yg pertama kalinya bisa bikin kita merasa degdegan, pengen mengenal lebih, terus pengen deket terus gitu. Biasanya pas kls 6 atau smp gitu (kalau aku), relatif sih wkwkw""";;;
"anger,""[USERNAME] [USERNAME] Tolong pencerahan kah, sy sudah lapor ke hotline dan mention kesini, tp tracking paket sy malah ke purwokerto itu!! Tujuan paket sy KAIMANA Papua Barat buka Kalimanah Purbalingga, kesalahan a di pihak anda yg salah""";;;
neutral,infp keknya panik di semua hal sih;;;
neutral,semua kucing suka nongki di sandal kah?? kucingku juga suka banget nongki di sandal;;;
sadness,masih sepi.bikin dingin kesepian eakkk;;;
sadness,Kenangan bersama Mamita [USERNAME] . . . . . . #AndreBaraBere #JuliaPerrez #JuliaPerez #Jupenizer #lll #lfl #tflers #likeforlike #sick #Jupe #Meninggal #RIP #RipJupe #Cecepy #Cirebon;;;
"fear,""lagi pusing, tapi kalo dapet dana kaget 100$ ilang ni pusingnya""";;;
fear,takut ah ntar dijual;;;
"sadness,""sedih bgt denger kabar denise, biasku di sc dia. suaranya cakep bgt ampun:(( tpi gpp apapun yang terbaik buat dia, wish i can hear your voice again:(""";;;
happy,beh kaget tiba tiba makasii min wkwkwk;;;
"anger,""gue pagi ini kecewa bgt sama gojek, pertama kode voucher sama sekali ga bisa di claim. kedua alamat yg biasa gue gunain buat balik masa dititikin jauh bgt ke jakarta barat wkwkw gila gosend yg harusnya ga sampe 50rb jd diatas 60rb""";;;
"anger,""[USERNAME] biasanya jam segini sinyal bagus... Nah ini tetap aka buruk, Sama kayak d siang hari.... Semakin hari Kualitas Sinyal Smkin kacauu""";;;
"happy,""di kawasan Puja Mandala, Bali, kita dapat melihat lima bangunan peribadatan yang berderet, mulai dari Masjid, Gereja Katolik, Wihara, Gereja Kristen Protestan, dan Pura. 5 agama sekaligus, bukti tempat ini layak dinobatkan sebagai ikon toleransi Indonesia [URL]""";;;
"fear,""abang gue takut tetiba ditelp sm pihak RS ato apa kali yak.. scr doctag gue cantumin nama & no telp dia jd klo kenapa2 sm gue, dia yg bakal di telp""";;;
"fear,""jujur gue juga panik, bikin keinget rasa sakitnya kayak apa selama 3 minggu :(""";;;
sadness,ga enak bgt bangun bangun badan panass:(;;;
neutral,g biasa srpan raa;;;
happy,tapi itu langitnya cerah;;;
"fear,""denger kata, foto-in satu-satu mukanya. dan yang bilang jendral bintang 4, mantang pangkostrad. warga kehormatan kopassus dan tentunya pimpinan tertinggi angkatan darat. ngeri bos..wkwk""";;;
"anger,""Nelfon cs [USERNAME] disuruh tunggu untuk buat pelaporan, 7 menit and still go on tanpa kabar dari cs, cuma disuruh tunggu. Ngapain? Lama banget. Aneh""";;;
fear,Aku dulu nemu ig nya dia. Pas dia lg liat camera gitu serem dah. Itu gatau pake softlens atau gimana tapi matanya tuh jd gede bgt;;;
neutral,orang2 jago banget menghakimi orang lain sekana akan yang mereka liat itu selalu salah ya.. padahal mereka gatau orang yang mereka hakimi itu salah satu orang yang gak seberuntung mereka.. semoga kalian gapernah ngerasain gagal nikah selalu bahagia dn pnya pwsangan yg baik;;;
"love,""HAPPY BIRTHDAY WINNIE THE POOHNYA AKU ! MAKIN EMBUL MAKIN CAKEP MAKIN SUKSES PRODUCING LAGU LAGUNYA ! MAKIN SUKSES JUGA DI NYUISTE ! TETEP JADI LIL TIGERNYA LOVE YG HUMBLE , DEMEN MAKAN, GA JAIM, BACOT, SAVAGE TAPI GEMESIN YA ! DAN SAYANG EOMMA KANG DI JEJU ! I LAF YU SO MUCHIE""";;;
"love,""r.i.p kepada minatku melihat foto2 masa kecilmu, ga nyangka banget padahal sebulan lalu kalo gabut dikit masih suka tak liatin""";;;
"happy,""assalamualaikum temen-temen ini keadaan alan sekarang yaa sudah lebih baik alhamdulillah dia makannya lahap, sudah minum obat dan rutin aku kasih salep tapi sayang banget dia kalo pup minta keluar rumah dan harus dijagain supaya nda kena kucing kampung yang suka nyerang k""";;;
fear,iyaa. aku juga jadi takut:((;;;
"happy,""Alhamdulillah, sudah menjadi fans dari sumber berita ANTARA [USERNAME] Ikutan kuy [USERNAME] [USERNAME] [USERNAME] semoga bisa menjadi #TemanANTARATerfavorit""";;;
"anger,""kalo main tiktok bikin lu jadi orang tolol, gak beradab, gak tau toleransi better u stop main tiktok. hanya karna konten jadi kehilangan attitude""";;;
"neutral,""betul phi!! dah ga pernah merhatiin tanggalan, kyk udh ganti hari tuh ya udh biasa aja, tak ada hari spesial""";;;
"anger,""Ada ig, minta line. Dikasih line minta wa. Kenapa ga sekalian aja minta playstorenya? Biar udh satu paket ada ig wa line mobile legend juga ada.""";;;
"happy,""aku adalah anak pemalas selalu riang serta mageran, karena aku rajin drakoran tak pernah tidur dan overtingking la la lalaa~~""";;;
happy,cerah sepertinya;;;
fear,tolong panik ini melanda lagi;;;
"neutral,""demi keamanan data yg dimaksud, mohon kesediaan bpk untuk mengirimkan pesan ke email mandiricare.co.id atau menghubungi layanan mandiri call 1400 agar dilakukan pengecekan lebih lanjut. semoga sehat selalu. tks~fatma (2)""";;;
anger,padahal kubu kamu juga buat naik daun kan anis rakyat juga gak bodoh tolol;;;
neutral,baru saja mengirim foto;;;
"sadness,""[askmf] makin gue dewasa, gue semakin sadar, gue punya banyak temen, tapi disaat gue kesusahan, gaada yg semangatin gue cuy. malem ini gue khawatir bgt dan itu mengganggu tidur malem gue, but gue hanya bisa pendem dan makin terpuruk aja""";;;
happy,alhamdulillah gak malu;;;
love,pangeran kodok sama siapa ya dulu? ya allah dulu suka banget sama ni sinetron;;;
"anger,""gue suka bingung, orang tuh kenapa sih caper banget mau atensi orang dengan ngehate sc? barangkali lo baca tweet'an gue nih, tolong ya lo baca, kalo lo gak suka sama mika sok ngomong to the point gak usah kek kontol sukanya ngehate pake sc kayak orang tolol, pecundang. :)""";;;
"sadness,""Akan selalu ada halangan dan rintangan yang akan berusaha menutup jalan kita. Be strong! Saya memang anak cengeng, wong disentil dikit sama Tuhan aja ngambeknya bisa berbulan2 ndak mau berdoa (ini serius) tp saya ga mau tinggal diam kl liat ada orang yg secengeng saya..""";;;
"sadness,""Setelah mual2 krn telat bukaaa puasaa, Akhirnya nyampe rumah jg, setelah ampir 2 jam keliling2 sama abang grab keliling kampung krn dia ga mau lewat tol""";;;
neutral,mari kak wa aja viu start 6k aja uda puas make sebulan. bisa req harga r utk c juga ¢¢ untuk sementara payment via shopee pay ditutup ya. shopee pay aku error. ¢¢ aku ready preset lightroom (via gdrive) ¢¢ no rush order;;;
anger,lagi kesal gegara kelompok;;;
anger,Aku hanya berfikir bahwa selama dia tersenyum berarti dia bahagia. Aku tak pernah berfikir bahwa ternyata dia mencoba untuk bertahan sngt keras di dlmnya. Sngt sngt egois kan? Qyara kuharap dimasa depn kau tak bertemu dgn sosok sepertiku krn itu sngt memuakan.;;;
"anger,""kalian para wanita dgn mudah berkata: """"kami tdk butuh ketampanan, kami hanya butuh kenyamanan.."""" kami para pria berpikir keras setengah hidup: """"yakin cuk? apa kalau kami gak tampan kalian bisa nyaman? hah? hah? hah? wtf! bullshit!"""" hee ~ #relationshit""";;;
"sadness,""di udahin segitu aja sepi ya, kalo dilanjutin bingung juga""";;;
sadness,sedih tp lucu tp sedih;;;
fear,takut kecengklak kalo salting pagi-pagi.;;;
"love,""dari yootaeyang ke inseong tiba2 satu hari ngeliat inseong ganteng banget rambut putih terus kesemsem, ngeliat foto lamanya pun kayak mikir """"inseong selama ini seganteng ini??"""" terus ditambah emang dari dulu suka jokes inseong makin bucin dan sekarang menjadi bulol official""";;;
sadness,bukan lockey tapi sedih banget denger berita denise btw kok bisa kontrakny beda² per orang;;;
"fear,""Tiap kali George ketip2 minta minum, selalu keinget kejadian di Thailand ma [USERNAME]..kami pake motor sana (bentuknya mirip honda new supra) dan gatau ini mo diisi bensin macem mana, dan berapa duit seliternya  jgn2 kita ngisinya minyak tanah kan berabe ya..""";;;
"sadness,""udah ikhlas kok, tapi masih sedih aja kalau di inget inget lagi""";;;
"neutral,""bagi gua yang taurus, ya taulah kebanyakan taurus tuh keras kepalanya banget banget, egoisnya tinggi, sok cuek padahal mah baperan, kalo soal cinta taurus susah buka hati tapi sekali nemu 1 yang dia suka dan dia sreg dia bakal bucin banget meskipun endingnya putus""";;;
happy,sgt enak;;;
sadness,Aku menyadari bahwa kadang kita sulit ikhlas ketika kita benar-benar yakin kita seharusnya yg mendapatkannya. Kita benar-benar sudah berusaha maksimal dan merasa lebih baik dari orang lain yang berhasil mendapatkannya.;;;
fear,Ya.....Allah..smoga 2019 tdk ada lagi 2 manusia super hero di DPR;;;
"love,""kata orang, cinta itu artinya suka sama suka. kalo bagi aku, cinta itu artinya suka sama""";;;
"sadness,""Akhirnya ingin berkata juga, aku ga mau sakit, knp migrain ini harus dtg saat lagi byk2nya masalah yg membutuhkan tenaga mikir, apalagi bentar lg harus mudik. Ya Allah kenapa coba """;;;
fear,Aku beberapa hari yang lalu habis isya ketiduran kan ya. Bangun-bangun kok nggak bisa gerak. Ketindihan kalau kata orang. Serem banget deh.;;;
"love,""aku awalnya kan lagi scroll ig tu terus liat jae di podcast apa ya lupa nah kata katanya tu ngena banget, awalnya aku kira dia motivator terus cari cari di youtube taunya punya lagu juga, awal aku denger lagu dia yang pacman langsung suka si terus dari situ""";;;
